EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3399,Corinne,Reeves,2565-06-05 00:00:00.000,2566-06-01 00:00:00.000,Production Technician I,Paige Savage,corinne.reeves@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Involuntary,Central weight analysis great.,"Production       ",Aerial,2527-02-25 00:00:00.000,MA,Lineman,Female,16715,White,Widowed,Fully Meets,2
3400,Lorenzo,Short,2564-09-21 00:00:00.000,NULL,Production Technician I,Samantha Thomas,lorenzo.short@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,NULL,"Production       ",Shop (Fleet),2513-06-04 00:00:00.000,MA,Mechanic,Female,90974,Black,Divorced,Fully Meets,1
3401,Taniya,Kane,2564-11-10 00:00:00.000,2566-06-04 00:00:00.000,Production Technician I,Scott Powell,taniya.kane@bilearner.com,EW,Leave of Absence,Contract,Zone A,Full-Time,Involuntary,Think large why many.,"Production       ",Field Operations,2516-04-11 00:00:00.000,MA,Laborer,Male,3403,Hispanic,Married,Fully Meets,1
3402,Nevaeh,Mcmillan,2564-03-03 00:00:00.000,2565-04-12 00:00:00.000,Production Technician I,Laura Wong,nevaeh.mcmillan@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Impact voice participant school baby.,"Production       ",Field Operations,2514-11-30 00:00:00.000,MA,Engineer,Male,22662,Black,Single,Fully Meets,3
3403,Dillon,Larson,2564-02-19 00:00:00.000,2565-11-15 00:00:00.000,Production Technician I,Erin Allen,dillon.larson@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone A,Full-Time,Retirement,According crime none method effort.,"Production       ",Field Operations,2518-09-03 00:00:00.000,MA,Laborer,Female,66066,Asian,Married,Exceeds,3
3404,Willie,Howe,2562-04-25 00:00:00.000,2565-11-11 00:00:00.000,Production Technician I,Ivan Bryant,willie.howe@bilearner.com,PYZ,Leave of Absence,Part-Time,Zone C,Full-Time,Involuntary,Few success street.,"Production       ",Field Operations,2528-01-20 00:00:00.000,MA,Driller,Female,58775,Other,Divorced,Fully Meets,2
3405,Selina,Jefferson,2563-01-13 00:00:00.000,2565-10-21 00:00:00.000,Production Technician I,Karen Lin,selina.jefferson@bilearner.com,WBL,Leave of Absence,Contract,Zone B,Full-Time,Voluntary,Often about size today.,"Production       ",Field Operations,2522-03-02 00:00:00.000,MA,Engineer,Female,12351,White,Single,Fully Meets,1
3406,Serenity,Montgomery,2563-03-25 00:00:00.000,2566-04-26 00:00:00.000,Production Technician I,Tina Munoz,serenity.montgomery@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Politics in foreign up start.,"Production       ",Finance & Accounting,2498-05-17 00:00:00.000,MA,Administration,Female,24805,Other,Single,Fully Meets,5
3407,Kamila,Sanders,2564-04-15 00:00:00.000,2566-05-11 00:00:00.000,Production Technician II,Aaron Stewart,kamila.sanders@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Voluntary,Maintain behavior project parent particular game.,"Production       ",Field Operations,2496-02-26 00:00:00.000,MA,Construction Manager,Female,18000,Asian,Single,Fully Meets,5
3408,Rose,Mcguire,2565-12-15 00:00:00.000,2566-04-25 00:00:00.000,Production Technician II,Nicole Holland,rose.mcguire@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Ball while speak. Issue free represent city.,"Production       ",Field Operations,2508-01-07 00:00:00.000,MA,Supervisor,Male,67579,Asian,Divorced,Fully Meets,3
3409,Brenton,Zavala,2565-10-08 00:00:00.000,2566-02-04 00:00:00.000,Production Technician II,Jonathan Brown,brenton.zavala@bilearner.com,PL,Active,Contract,Zone B,Full-Time,Resignation,Century risk machine pay car region.,"Production       ",Yard (Material Handling),2486-03-15 00:00:00.000,MA,Laborer,Male,82704,Asian,Divorced,Fully Meets,4
3410,Laci,Klein,2561-12-18 00:00:00.000,NULL,Production Technician II,Kyle Hicks,laci.klein@bilearner.com,BPC,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",People Services,2523-07-07 00:00:00.000,MA,Manager,Male,41572,Hispanic,Widowed,Fully Meets,3
3411,Brenda,Boone,2565-10-06 00:00:00.000,NULL,Production Technician II,Howard Ryan,brenda.boone@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,NULL,"Production       ",General - Eng,2492-03-20 00:00:00.000,MA,Administrative,Female,24028,Asian,Single,Fully Meets,2
3412,Andrea,Walters,2562-12-28 00:00:00.000,NULL,Production Technician II,David Abbott,andrea.walters@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Unk,NULL,"Production       ",Shop (Fleet),2534-03-20 00:00:00.000,MA,Mechanic,Female,68155,White,Divorced,Exceeds,3
3413,Jovanny,Matthews,2562-11-25 00:00:00.000,NULL,Production Technician II,Jackson Ward,jovanny.matthews@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,NULL,"Production       ",Field Operations,2505-12-15 00:00:00.000,MA,Laborer,Female,74549,White,Single,Fully Meets,5
3414,Hunter,Silva,2565-06-03 00:00:00.000,NULL,Production Technician I,Brandi Clark,hunter.silva@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",General - Con,2541-05-04 00:00:00.000,MA,Foreman,Female,44418,Hispanic,Married,Exceeds,3
3415,Julien,Cisneros,2565-09-09 00:00:00.000,2566-03-16 00:00:00.000,Production Technician I,Jerry Johnson,julien.cisneros@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Lay focus soldier federal short.,"Production       ",Splicing,2517-10-14 00:00:00.000,MA,Driver,Male,23971,Hispanic,Widowed,Fully Meets,3
3416,Aron,Waters,2563-10-02 00:00:00.000,NULL,Production Technician I,Amanda Fisher,aron.waters@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,NULL,"Production       ",Finance & Accounting,2535-12-18 00:00:00.000,MA,Director,Male,46381,Asian,Married,Fully Meets,2
3417,Brayden,Singh,2565-02-07 00:00:00.000,NULL,Production Technician I,Clayton Davis,brayden.singh@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,NULL,"Production       ",Splicing,2543-09-26 00:00:00.000,MA,Splicer,Female,71282,Other,Widowed,Fully Meets,1
3418,Karma,Palmer,2565-10-14 00:00:00.000,NULL,Production Technician I,Nicholas Price,karma.palmer@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Unk,NULL,"Production       ",General - Con,2539-08-12 00:00:00.000,MA,Coordinator,Female,40277,Asian,Widowed,Fully Meets,4
3419,Stanley,Reyes,2562-10-14 00:00:00.000,NULL,Production Technician I,Miss Sandra Mckinney,stanley.reyes@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",General - Con,2495-12-05 00:00:00.000,MA,Foreman,Female,39578,Black,Divorced,Fully Meets,2
3420,Levi,Hayden,2563-10-10 00:00:00.000,2565-08-05 00:00:00.000,Production Technician I,Lynn Smith,levi.hayden@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Voluntary,Reason stock professional clear allow two town.,"Production       ",Field Operations,2487-08-10 00:00:00.000,MA,Laborer,Female,18079,Other,Married,Fully Meets,2
3421,Brenden,Leach,2565-05-09 00:00:00.000,2565-09-08 00:00:00.000,Production Technician I,Donna Lawson,brenden.leach@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Retirement,Man the newspaper performance.,"Production       ",Wireless,2502-06-11 00:00:00.000,MA,Foreman,Female,57340,Other,Divorced,Fully Meets,1
3422,Jakobe,Erickson,2565-06-22 00:00:00.000,2565-08-07 00:00:00.000,Production Technician I,Bethany Carter,jakobe.erickson@bilearner.com,PYZ,Leave of Absence,Part-Time,Zone C,Part-Time,Retirement,In forget fast.,"Production       ",Engineers,2541-06-23 00:00:00.000,MA,Model Assistant,Female,44500,Other,Widowed,Fully Meets,3
3423,Adyson,Strickland,2563-12-28 00:00:00.000,NULL,Production Technician I,Caroline Harris,adyson.strickland@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Unk,NULL,"Production       ",Engineers,2544-06-10 00:00:00.000,MA,Engineer,Male,35444,Black,Widowed,Fully Meets,3
3424,Annabel,Wilkins,2563-12-09 00:00:00.000,2565-08-04 00:00:00.000,Production Technician I,Mr. James Castillo,annabel.wilkins@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Smile high bar white spend forget choice near.,"Production       ",Wireline Construction,2540-01-27 00:00:00.000,MA,Laborer,Male,6608,White,Single,Fully Meets,2
3425,Kendra,Braun,2562-05-28 00:00:00.000,2564-10-23 00:00:00.000,Production Technician I,Michael Woods,kendra.braun@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Fine expect election either turn.,"Production       ",Aerial,2497-05-28 00:00:00.000,MA,Foreman,Female,3807,Hispanic,Divorced,Fully Meets,2
3426,Chace,Kerr,2565-04-27 00:00:00.000,NULL,Production Technician I,Javier Mccall,chace.kerr@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,NULL,"Production       ",Field Operations,2533-09-11 00:00:00.000,MA,Warehouse Technician,Female,57487,White,Married,Fully Meets,2
3427,Uriah,Bridges,2562-09-20 00:00:00.000,NULL,Production Technician I,Peter Oneill,uriah.bridges@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",Finance & Accounting,2512-10-07 00:00:00.000,MA,Accounting,Female,34904,White,Widowed,Fully Meets,4
3428,Paula,Small,2566-02-11 00:00:00.000,NULL,Production Technician I,Renee Mccormick,paula.small@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Aerial,2508-08-30 00:00:00.000,MA,Labor,Male,6593,Hispanic,Widowed,Fully Meets,3
3429,Edward,Buck,2561-12-10 00:00:00.000,NULL,Area Sales Manager,Crystal Walker,edward.buck@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,NULL,Sales,General - Sga,2534-10-06 00:00:00.000,MA,Assistant,Male,2330,Hispanic,Widowed,Fully Meets,4
3430,Michael,Riordan,2564-06-21 00:00:00.000,NULL,Area Sales Manager,Rebekah Wright,michael.riordan@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,NULL,Sales,Finance & Accounting,2541-04-04 00:00:00.000,ND,Clerk,Male,58782,Other,Single,Fully Meets,2
3431,Jasmine,Onque,2562-06-29 00:00:00.000,NULL,Area Sales Manager,Jason Kim,jasmine.onque@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,NULL,Sales,General - Con,2512-08-29 00:00:00.000,FL,Laborer,Female,33174,Other,Married,Fully Meets,3
3432,Maruk,Fraval,2563-01-17 00:00:00.000,NULL,Area Sales Manager,Sheri Campos,maruk.fraval@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,NULL,Sales,Field Operations,2492-04-03 00:00:00.000,CT,Driver,Male,6050,Black,Married,Fully Meets,3
3433,Latia,Costa,2565-04-06 00:00:00.000,2566-07-03 00:00:00.000,Area Sales Manager,Jacob Braun,latia.costa@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Involuntary,Me see picture nature degree benefit.,Sales,General - Eng,2485-07-01 00:00:00.000,CA,Technician,Female,90007,Hispanic,Divorced,Exceeds,4
3434,Sharlene,Terry,2563-11-06 00:00:00.000,2566-01-29 00:00:00.000,Area Sales Manager,Tracy Marquez,sharlene.terry@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Involuntary,Blue community type skill story.,Sales,Engineers,2500-03-07 00:00:00.000,OR,Engineer,Female,97756,White,Divorced,Fully Meets,2
3435,Jac,McKinzie,2561-08-18 00:00:00.000,NULL,Area Sales Manager,Sharon Becker,jac.mckinzie@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,NULL,Sales,Executive,2517-05-15 00:00:00.000,TX,Executive Assistant,Male,78789,Black,Widowed,Exceeds,3
3436,Joseph,Martins,2565-01-21 00:00:00.000,2566-06-29 00:00:00.000,Area Sales Manager,George Jenkins,joseph.martins@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,Resignation,Summer personal bag.,Sales,Engineers,2492-11-11 00:00:00.000,TX,Engineer,Male,78207,Asian,Widowed,Fully Meets,5
3437,Myriam,Givens,2566-08-04 00:00:00.000,NULL,Area Sales Manager,Troy White,myriam.givens@bilearner.com,SVG,Active,Contract,Zone B,Temporary,Unk,NULL,Sales,Field Operations,2507-01-26 00:00:00.000,IN,Technician,Female,46204,Other,Single,Fully Meets,5
3438,Dheepa,Nguyen,2561-08-10 00:00:00.000,2562-11-04 00:00:00.000,Area Sales Manager,Brian Miller,dheepa.nguyen@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Retirement,Alone once than. More condition pay far.,Sales,General - Con,2491-04-06 00:00:00.000,GA,Technician,Female,30428,Asian,Married,Fully Meets,3
3439,Bartholemew,Khemmich,2565-05-25 00:00:00.000,2565-11-27 00:00:00.000,Area Sales Manager,Charles Parks,bartholemew.khemmich@bilearner.com,EW,Active,Full-Time,Zone A,Temporary,Involuntary,Foot in theory minute recognize test.,Sales,Splicing,2524-11-24 00:00:00.000,CO,Splicer,Male,80820,Other,Single,Fully Meets,3
3440,Xana,Potts,2562-12-05 00:00:00.000,2566-02-17 00:00:00.000,Area Sales Manager,Gregory Walker,xana.potts@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Resignation,Degree wish science when thing week old.,Sales,Finance & Accounting,2494-11-06 00:00:00.000,KY,Controller,Female,40220,White,Divorced,Fully Meets,3
3441,Prater,Jeremy,2562-04-28 00:00:00.000,NULL,Area Sales Manager,Tyler Lewis,prater.jeremy@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,NULL,Sales,General - Con,2532-11-21 00:00:00.000,NV,Lineman,Male,89139,Asian,Widowed,Exceeds,4
3442,Kaylah,Moon,2562-07-09 00:00:00.000,2565-06-16 00:00:00.000,Area Sales Manager,Ashley Scott,kaylah.moon@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Retirement,Fear particular method stage.,IT/IS,Field Operations,2495-11-24 00:00:00.000,MA,Laborer,Male,2810,Black,Single,Exceeds,2
3443,Kristen,Tate,2564-04-05 00:00:00.000,2566-05-12 00:00:00.000,Area Sales Manager,Lauren Jones,kristen.tate@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Voluntary,Wall body wonder successful.,IT/IS,Project Management - Con,2537-04-08 00:00:00.000,KY,Coordinator,Male,2621,Asian,Widowed,Fully Meets,3
3444,Bobby,Rodgers,2564-11-28 00:00:00.000,2565-02-04 00:00:00.000,Area Sales Manager,Matthew Jackson,bobby.rodgers@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Voluntary,Visit foot nearly radio treatment.,Sales,Engineers,2526-11-15 00:00:00.000,KY,Director,Male,44553,Other,Widowed,Fully Meets,3
3445,Reid,Park,2564-01-16 00:00:00.000,NULL,Area Sales Manager,Michelle Mitchell,reid.park@bilearner.com,PL,Active,Contract,Zone C,Full-Time,Unk,NULL,Sales,Project Management - Con,2528-12-07 00:00:00.000,KY,Supervisor,Female,5360,Other,Married,Exceeds,4
3446,Hector,Dalton,2564-08-24 00:00:00.000,NULL,Area Sales Manager,Sydney French,hector.dalton@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,NULL,Sales,Field Operations,2539-05-01 00:00:00.000,TX,Driller,Female,16325,White,Divorced,Exceeds,2
3447,Mariela,Schultz,2563-05-26 00:00:00.000,2566-06-18 00:00:00.000,Area Sales Manager,Michelle Evans MD,mariela.schultz@bilearner.com,CCDR,Future Start,Part-Time,Zone C,Part-Time,Involuntary,Unit pass office southern break one.,Sales,General - Con,2507-02-17 00:00:00.000,TX,Technician,Female,43481,Asian,Widowed,Fully Meets,3
3448,Angela,Molina,2562-10-01 00:00:00.000,2563-11-06 00:00:00.000,Area Sales Manager,Patricia Cook,angela.molina@bilearner.com,SVG,Future Start,Full-Time,Zone A,Temporary,Retirement,List class mind.,Sales,Engineers,2501-05-12 00:00:00.000,TX,Specialist,Male,50705,Asian,Widowed,Fully Meets,3
3449,Gerald,Preston,2566-05-10 00:00:00.000,2566-05-27 00:00:00.000,Area Sales Manager,Ashley Reeves,gerald.preston@bilearner.com,EW,Future Start,Contract,Zone B,Temporary,Involuntary,Price third parent evening.,Sales,General - Eng,2535-09-18 00:00:00.000,CO,Technician,Male,5168,Black,Single,Fully Meets,5
3450,Reilly,Moyer,2563-09-01 00:00:00.000,2565-12-04 00:00:00.000,Area Sales Manager,Stanley Harvey,reilly.moyer@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Resignation,Cause military a sense. Doctor property may.,Sales,Field Operations,2537-08-11 00:00:00.000,CO,Operator,Male,11765,Other,Single,Exceeds,2
3451,Carlee,French,2564-02-18 00:00:00.000,2565-11-11 00:00:00.000,Area Sales Manager,Michael Bradshaw,carlee.french@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Voluntary,Station another son positive.,Sales,General - Con,2511-01-15 00:00:00.000,CO,Technician,Male,71071,Other,Divorced,Exceeds,3
3452,Jaydon,Blackburn,2565-11-08 00:00:00.000,NULL,Area Sales Manager,Debbie Crosby,jaydon.blackburn@bilearner.com,PYZ,Active,Part-Time,Zone A,Part-Time,Unk,NULL,Sales,General - Con,2490-01-07 00:00:00.000,IN,Foreman,Male,12122,Black,Divorced,Fully Meets,2
3453,Bridger,Carter,2565-10-13 00:00:00.000,NULL,Area Sales Manager,Elizabeth Taylor,bridger.carter@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,NULL,Sales,Fielders,2525-04-07 00:00:00.000,MA,Engineer,Male,87065,White,Widowed,Fully Meets,4
3454,Leon,Beard,2565-09-11 00:00:00.000,NULL,Area Sales Manager,Brian Dunlap,leon.beard@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,NULL,IT/IS,General - Con,2513-01-29 00:00:00.000,KY,Foreman,Male,10415,Hispanic,Married,Needs Improvement,4
3455,Charity,Miranda,2564-06-29 00:00:00.000,2565-07-05 00:00:00.000,Area Sales Manager,Daniel Rodriguez,charity.miranda@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Pm local take example fund. Small heavy listen.,Sales,Project Management - Eng,2542-01-18 00:00:00.000,KY,Manager,Male,3763,Other,Widowed,Exceeds,4
3456,Axel,Howe,2566-03-06 00:00:00.000,NULL,Area Sales Manager,Martin Hammond,axel.howe@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,NULL,Sales,Field Operations,2489-09-25 00:00:00.000,KY,Technician,Female,79623,Black,Divorced,Fully Meets,3
3457,Milton,Wall,2563-09-25 00:00:00.000,NULL,Area Sales Manager,Sara Bell,milton.wall@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,NULL,Sales,Engineers,2490-08-23 00:00:00.000,KY,Technician,Female,69189,White,Divorced,Needs Improvement,3
3458,Cory,Robinson,2565-04-28 00:00:00.000,2566-05-24 00:00:00.000,Area Sales Manager,Elizabeth Anderson,cory.robinson@bilearner.com,BPC,Future Start,Contract,Zone A,Full-Time,Voluntary,Several young whether that expert.,Sales,Field Operations,2539-08-12 00:00:00.000,TX,Laborer,Female,5194,Hispanic,Single,Needs Improvement,3
3459,Saniya,Yu,2564-04-18 00:00:00.000,2565-06-21 00:00:00.000,Area Sales Manager,Erin Bailey,saniya.yu@bilearner.com,CCDR,Future Start,Part-Time,Zone A,Full-Time,Retirement,Science end approach democratic treatment.,Sales,General - Con,2487-02-09 00:00:00.000,TX,Splicer,Male,8779,Black,Widowed,Exceeds,2
3460,Alisa,James,2563-02-19 00:00:00.000,NULL,Area Sales Manager,Dennis Henderson,alisa.james@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,Aerial,2487-02-10 00:00:00.000,TX,Lineman,Male,74682,Asian,Married,Fully Meets,3
3461,Lincoln,Compton,2562-07-18 00:00:00.000,2564-10-01 00:00:00.000,Area Sales Manager,Tammy Conner,lincoln.compton@bilearner.com,EW,Future Start,Full-Time,Zone C,Part-Time,Resignation,Base scene central unit per argue. Might last of.,Sales,General - Con,2540-12-29 00:00:00.000,CO,Foreman,Male,78046,Hispanic,Married,Needs Improvement,1
3462,Aliana,Nolan,2561-09-13 00:00:00.000,2564-09-17 00:00:00.000,Area Sales Manager,Brianna Mathews,aliana.nolan@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Involuntary,Yourself book budget product.,Sales,Field Operations,2485-08-09 00:00:00.000,CO,Coordinator,Male,27270,Hispanic,Divorced,Needs Improvement,3
3463,Kayden,Dodson,2563-04-30 00:00:00.000,2564-07-18 00:00:00.000,Area Sales Manager,Jessica Peters,kayden.dodson@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Retirement,Paper can score else investment.,Sales,Field Operations,2494-06-21 00:00:00.000,IN,Tower Hand,Male,12703,Hispanic,Single,Fully Meets,1
3464,James,Duke,2561-12-03 00:00:00.000,2565-09-09 00:00:00.000,Area Sales Manager,Mark Harris,james.duke@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Involuntary,Stuff different color how.,Sales,Shop (Fleet),2541-06-17 00:00:00.000,MA,Mechanic,Male,66835,Black,Widowed,Needs Improvement,5
3465,Willow,Stuart,2564-11-08 00:00:00.000,NULL,Area Sales Manager,Elizabeth Tapia,willow.stuart@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Unk,NULL,Sales,General - Con,2505-01-07 00:00:00.000,MA,Flagger,Male,66150,Asian,Divorced,Needs Improvement,3
3466,Clayton,Walker,2565-04-13 00:00:00.000,2566-04-10 00:00:00.000,Area Sales Manager,Jon Holden,clayton.walker@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,Sign figure employee card education.,IT/IS,Aerial,2522-01-26 00:00:00.000,KY,Supervisor,Male,64288,Other,Married,Exceeds,4
3467,Celia,Curtis,2563-05-06 00:00:00.000,NULL,Area Sales Manager,Michael Odonnell,celia.curtis@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Unk,NULL,Sales,Fielders,2530-05-14 00:00:00.000,KY,Engineer,Female,94333,Asian,Divorced,Exceeds,1
3468,Valentin,Reilly,2562-09-09 00:00:00.000,NULL,Area Sales Manager,Andres Parker,valentin.reilly@bilearner.com,NEL,Active,Contract,Zone B,Temporary,Unk,NULL,Sales,Wireline Construction,2541-04-26 00:00:00.000,KY,Foreman,Female,45453,Black,Single,Fully Meets,4
3469,Ryland,Shepherd,2563-07-29 00:00:00.000,2566-01-05 00:00:00.000,Area Sales Manager,James Berry,ryland.shepherd@bilearner.com,PL,Future Start,Contract,Zone B,Full-Time,Resignation,Right cut matter arrive difference.,Sales,Field Operations,2488-02-21 00:00:00.000,TX,Driver,Female,81905,Asian,Divorced,Needs Improvement,3
3470,Esteban,Gilbert,2561-11-14 00:00:00.000,2562-10-28 00:00:00.000,Area Sales Manager,Gail Ali,esteban.gilbert@bilearner.com,BPC,Future Start,Contract,Zone C,Part-Time,Retirement,Speak professor statement result.,Sales,Field Operations,2540-05-31 00:00:00.000,TX,Technician,Female,12491,Black,Married,Needs Improvement,3
3471,Jonathan,Adkins,2563-02-29 00:00:00.000,NULL,Area Sales Manager,John Marshall,jonathan.adkins@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,NULL,Sales,Field Operations,2510-01-03 00:00:00.000,TX,Foreman,Male,64350,Asian,Married,Fully Meets,4
3472,Nevaeh,Soto,2566-01-15 00:00:00.000,NULL,Area Sales Manager,Jessica Chang,nevaeh.soto@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,NULL,Sales,Project Management - Con,2525-01-12 00:00:00.000,TX,Director,Male,74124,Other,Married,Exceeds,4
3473,Chaim,Mata,2566-06-29 00:00:00.000,NULL,Area Sales Manager,Desiree Vang,chaim.mata@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,NULL,Sales,Shop (Fleet),2493-10-01 00:00:00.000,CO,Manager,Male,33379,Hispanic,Widowed,Exceeds,2
3474,Arely,Patton,2563-03-09 00:00:00.000,NULL,Area Sales Manager,Andrew Goodman,arely.patton@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,NULL,Sales,Catv,2508-12-16 00:00:00.000,CO,Laborer,Male,34481,Other,Divorced,Fully Meets,2
3475,Vance,Trujillo,2564-09-21 00:00:00.000,2566-04-13 00:00:00.000,Area Sales Manager,Rebecca Simpson,vance.trujillo@bilearner.com,TNS,Active,Full-Time,Zone C,Temporary,Resignation,Expert challenge education air none money wide.,Sales,General - Con,2500-12-25 00:00:00.000,IN,Foreman,Male,90406,Asian,Widowed,Fully Meets,2
3476,Charlie,Koch,2566-06-12 00:00:00.000,2566-07-06 00:00:00.000,Area Sales Manager,Samantha Cardenas,charlie.koch@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Buy become improve guess business know.,Sales,Fielders,2488-06-20 00:00:00.000,MA,Engineer,Male,95774,Asian,Divorced,Needs Improvement,2
3477,Sonny,Horne,2562-04-07 00:00:00.000,NULL,Area Sales Manager,Nancy Johnson,sonny.horne@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,NULL,IT/IS,Aerial,2512-12-03 00:00:00.000,KY,Laborer,Female,16058,Asian,Widowed,Needs Improvement,2
3478,Thomas,Chandler,2561-09-17 00:00:00.000,2562-01-09 00:00:00.000,Area Sales Manager,Richard Hodges,thomas.chandler@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Read family dark scene scene guess.,Sales,Wireline Construction,2500-10-10 00:00:00.000,KY,Groundman,Female,45149,Hispanic,Married,Fully Meets,2
3479,Sarai,Stone,2565-08-02 00:00:00.000,2566-04-02 00:00:00.000,Area Sales Manager,Madison Wilson,sarai.stone@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Involuntary,Somebody great could yet.,Sales,Project Management - Con,2505-05-17 00:00:00.000,TX,Technician,Female,96336,Hispanic,Widowed,Fully Meets,2
3480,Jerimiah,Harmon,2565-09-08 00:00:00.000,2565-10-16 00:00:00.000,Area Sales Manager,Eric King,jerimiah.harmon@bilearner.com,PL,Future Start,Full-Time,Zone C,Temporary,Retirement,View vote contain within fight cup party war.,Sales,Catv,2489-08-09 00:00:00.000,TX,Supervisor,Female,75671,Black,Widowed,Fully Meets,1
3481,Leland,Allen,2562-03-07 00:00:00.000,2564-05-31 00:00:00.000,Area Sales Manager,Brandon Harris,leland.allen@bilearner.com,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Buy house certain wrong research chair.,Sales,Wireline Construction,2508-12-11 00:00:00.000,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4
3482,Cristal,Bolton,2562-10-29 00:00:00.000,2564-02-07 00:00:00.000,Area Sales Manager,Matthew Flores,cristal.bolton@bilearner.com,CCDR,Future Start,Full-Time,Zone A,Temporary,Resignation,Miss onto none our discussion year.,Sales,Catv,2533-02-11 00:00:00.000,TX,Lineman,Male,57302,Asian,Divorced,Needs Improvement,2
3483,Jaslene,Harding,2564-09-26 00:00:00.000,NULL,Area Sales Manager,Krystal Hamilton,jaslene.harding@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Unk,NULL,Sales,Project Management - Con,2507-06-19 00:00:00.000,CO,Coordinator,Male,42605,Asian,Widowed,Fully Meets,1
